KIKPFD_00005	iAF692.Mbar_A1731	27.5	295	178	11	111	387	92	368	1.99e-19	88.6
KIKPFD_00005	iYO844.BSU35590	25.8	368	239	12	1	353	1	349	3.01e-19	88.2
KIKPFD_00005	iEK1008.Rv3032	25.7	261	155	7	110	347	108	352	1.73e-17	83.2
KIKPFD_00006	iAF987.Gmet_1914	33.6	116	74	1	1	116	1	113	1.72e-13	65.1
KIKPFD_00010	iYO844.BSU00180	46.3	149	79	1	6	153	1	149	1.66e-40	133
KIKPFD_00014	iCN900.CD630_02510	28.2	216	142	6	158	367	151	359	4.81e-13	70.1
KIKPFD_00015	iNF517.LLMG_RS03890	28.1	114	79	1	5	115	40	153	3.96e-09	55.1
KIKPFD_00016	iMM904.YML059C	31.1	167	99	7	9	165	1373	1533	8.43e-10	59.3
KIKPFD_00031	iAF987.Gmet_0043	27.2	114	74	2	264	368	154	267	8.26e-06	47.4
KIKPFD_00031	iEK1008.Rv0073	31.1	74	49	1	29	102	227	298	7.73e-06	47.0
KIKPFD_00031	iEK1008.Rv2564	29.7	74	50	1	29	102	227	298	7.73e-06	47.0
KIKPFD_00033	iYS854.USA300HOU_RS12475	43.5	315	175	2	4	315	3	317	1.08e-78	242
KIKPFD_00033	iJN1463.PP_3376	41.4	321	180	6	1	315	1	319	7.81e-71	222
KIKPFD_00033	iYS854.USA300HOU_RS04605	41.8	318	178	4	4	315	3	319	1.51e-70	221
KIKPFD_00034	iSynCJ816.SGL_RS08770	23.9	180	96	5	122	263	5	181	3.08e-06	46.6
KIKPFD_00040	iYS854.USA300HOU_RS08720	56.0	348	153	0	13	360	17	364	1.87e-139	401
KIKPFD_00040	iJN1463.PP_0833	52.0	356	170	1	3	358	2	356	3.32e-128	372
KIKPFD_00042	iCN900.CD630_04460	28.4	232	155	6	6	236	503	724	4.56e-22	94.4
KIKPFD_00043	iCN900.CD630_04460	27.0	371	256	5	150	507	71	439	4.88e-26	112
KIKPFD_00044	iAF987.Gmet_0771	66.3	202	68	0	1	202	1	202	4.03e-97	280
KIKPFD_00045	iJN1463.PP_0321	40.7	337	197	3	7	341	8	343	4.17e-81	250
KIKPFD_00045	iAF987.Gmet_3503	39.1	338	203	3	7	342	13	349	4.64e-76	237
KIKPFD_00052	iHN637.CLJU_RS12010	50.4	272	134	1	1	271	4	275	8.08e-81	244
KIKPFD_00052	iYO844.BSU27860	45.9	268	143	2	3	269	6	272	4.93e-72	222
KIKPFD_00052	iAF987.Gmet_1988	47.6	271	141	1	3	272	4	274	1.88e-71	220
KIKPFD_00063	iLJ478.TM0917	40.4	332	166	5	2	331	1	302	4.11e-58	194
KIKPFD_00068	iHN637.CLJU_RS07515	23.9	397	256	12	12	371	15	402	9.36e-14	72.4
KIKPFD_00068	iMM1415.22240	22.7	419	267	16	20	392	147	554	1.29e-12	69.3
KIKPFD_00068	iCN900.CD630_31780	23.4	444	270	19	24	411	25	454	1.63e-11	65.5
KIKPFD_00069	iAF987.Gmet_2558	51.8	251	120	1	3	252	4	254	8.10e-84	250
KIKPFD_00074	iEK1008.Rv2397c	33.2	232	140	6	408	637	5	223	1.05e-27	115
KIKPFD_00074	iMM904.YIL013C	31.5	292	172	10	384	670	726	994	1.10e-25	114
KIKPFD_00074	iCN718.ABAYE_RS05140	29.9	231	153	5	408	637	3	225	9.75e-26	109
KIKPFD_00074	iMM904.YOR011W	35.6	225	127	7	419	640	761	970	4.94e-24	109
KIKPFD_00074	iLJ478.TM1376	32.0	219	139	5	406	624	4	212	1.35e-24	106
KIKPFD_00077	iAF987.Gmet_1914	34.8	112	71	1	569	680	4	113	5.81e-13	71.2
KIKPFD_00078	iAF987.Gmet_2999	29.6	125	82	2	1	122	4	125	8.70e-14	66.2
KIKPFD_00079	iAF987.Gmet_0043	31.5	251	162	6	324	567	22	269	5.19e-25	108
KIKPFD_00083	iJN1463.PP_1280	42.9	387	202	12	19	396	1	377	9.55e-81	258
KIKPFD_00084	iPC815.YPO2263	38.4	388	229	5	4	386	3	385	1.14e-75	239
KIKPFD_00084	iSbBS512_1146.SbBS512_E1799	38.4	383	226	5	4	381	3	380	3.19e-75	238
KIKPFD_00084	iSF_1195.SF1636	38.4	383	226	5	4	381	3	380	3.19e-75	238
KIKPFD_00084	iSSON_1240.SSON_1547	38.4	383	226	5	4	381	3	380	3.19e-75	238
KIKPFD_00084	iML1515.b1613	38.4	383	226	5	4	381	3	380	4.50e-75	238
KIKPFD_00084	STM_v1_0.STM1467	39.1	389	225	6	4	386	3	385	4.50e-75	238
KIKPFD_00084	iSDY_1059.SDY_1829	38.1	383	227	5	4	381	3	380	2.51e-74	236
KIKPFD_00084	iYL1228.KPN_01515	36.8	391	231	6	4	386	3	385	3.15e-72	230
KIKPFD_00087	iNF517.LLMG_RS12590	28.0	668	403	14	1	637	1	621	1.00e-66	230
KIKPFD_00087	iYO844.BSU30540	30.0	629	363	22	1	610	1	571	1.07e-63	222
KIKPFD_00087	iYO844.BSU10790	29.0	644	363	18	1	624	1	570	2.03e-63	221
KIKPFD_00088	iCN900.CD630_15170	23.3	180	128	4	14	192	28	198	9.80e-06	46.6
KIKPFD_00088	iPC815.YPO0132	22.9	170	115	6	14	174	6	168	5.50e-05	44.3
KIKPFD_00088	iCN900.CD630_32740	26.1	165	107	8	14	173	4	158	6.99e-05	43.9
KIKPFD_00089	iCHOv1.100771896	61.3	400	153	1	8	407	36	433	1.30e-177	502
