AFLFAP_00006	iSF_1195.SF2288	26.2	195	101	9	50	240	81	236	1.05e-08	56.2
AFLFAP_00006	iML1515.b2204	26.2	195	101	9	50	240	81	236	1.40e-08	55.8
AFLFAP_00006	iSDY_1059.SDY_0874	26.2	195	101	9	50	240	81	236	1.40e-08	55.8
AFLFAP_00006	iSSON_1240.SSON_2262	25.6	195	102	9	50	240	81	236	2.50e-08	55.1
AFLFAP_00006	iSbBS512_1146.SbBS512_E0737	25.6	195	102	9	50	240	81	236	3.35e-08	54.7
AFLFAP_00008	iEK1008.Rv2581c	29.4	126	80	3	34	155	23	143	7.18e-07	48.1
AFLFAP_00008	iCN900.CD630_27420	24.3	111	81	2	50	160	34	141	1.53e-06	47.0
AFLFAP_00009	iAF987.Gmet_1841	60.1	298	119	0	7	304	4	301	3.01e-127	365
AFLFAP_00010	iAF987.Gmet_1842	37.4	270	155	4	10	271	7	270	1.09e-60	192
AFLFAP_00011	iAM_Pv461.PVX_081310	27.0	141	92	6	19	153	11	146	5.21e-04	38.1
AFLFAP_00012	iCN900.CD630_02840	41.2	131	76	1	1	130	1	131	3.41e-27	97.8
AFLFAP_00016	iAF987.Gmet_1038	31.3	399	266	4	17	413	4	396	1.14e-51	178
AFLFAP_00016	iAF987.Gmet_1804	30.8	400	269	4	16	413	3	396	3.04e-51	177
AFLFAP_00016	iAF987.Gmet_0336	32.1	402	260	7	15	413	2	393	1.28e-46	164
AFLFAP_00016	iML1515.b0827	33.0	312	201	5	30	340	24	328	5.85e-46	163
AFLFAP_00016	iSbBS512_1146.SbBS512_E2521	33.3	312	200	5	30	340	24	328	5.85e-46	163
AFLFAP_00016	iSSON_1240.SSON_0809	33.3	312	200	5	30	340	24	328	5.85e-46	163
AFLFAP_00016	iSF_1195.SF0777	33.3	312	200	5	30	340	24	328	8.16e-46	162
AFLFAP_00017	iAF987.Gmet_0300	31.8	151	82	7	1	138	203	345	5.40e-06	44.3
AFLFAP_00019	iSynCJ816.SGL_RS17200	45.3	700	372	8	1	694	1	695	1.40e-191	558
AFLFAP_00019	iEK1008.Rv0684	45.2	686	364	8	7	683	12	694	2.73e-190	555
AFLFAP_00019	iSynCJ816.SGL_RS10930	45.6	680	362	6	7	683	9	683	3.58e-188	549
AFLFAP_00024	iAF987.Gmet_1750	43.9	294	161	1	1	294	1	290	3.44e-73	226
AFLFAP_00025	iHN637.CLJU_RS10465	38.6	337	199	6	42	371	298	633	4.35e-72	243
AFLFAP_00026	iAF987.Gmet_0865	46.0	211	114	0	2	212	3	213	4.69e-56	177
AFLFAP_00026	iYO844.BSU22890	42.3	222	128	0	1	222	1	222	5.22e-56	177
AFLFAP_00026	iJN1463.PP_1771	42.9	212	119	1	6	215	7	218	2.69e-54	173
AFLFAP_00026	iCN900.CD630_18160	40.9	215	123	1	5	219	4	214	2.66e-54	172
AFLFAP_00026	iYL1228.KPN_00937	42.1	209	121	0	6	214	7	215	1.48e-53	171
AFLFAP_00026	iSDY_1059.SDY_2348	42.6	209	120	0	6	214	7	215	1.68e-52	168
AFLFAP_00026	iSSON_1240.SSON_0912	43.1	209	119	0	6	214	7	215	2.38e-52	168
AFLFAP_00026	STM_v1_0.STM0980	42.6	209	120	0	6	214	7	215	4.76e-52	167
AFLFAP_00026	iML1515.b0910	42.6	209	120	0	6	214	7	215	6.74e-52	167
AFLFAP_00026	iSbBS512_1146.SbBS512_E2418	42.6	209	120	0	6	214	7	215	6.74e-52	167
AFLFAP_00026	iSF_1195.SF0906	42.1	209	121	0	6	214	7	215	1.91e-51	166
AFLFAP_00026	iPC815.YPO1391	39.7	209	126	0	6	214	7	215	8.34e-51	164
AFLFAP_00028	iAF987.Gmet_1254	54.6	240	109	0	6	245	7	246	1.24e-86	257
AFLFAP_00028	iHN637.CLJU_RS06410	50.6	235	116	0	1	235	18	252	1.18e-81	244
AFLFAP_00028	iCN900.CD630_21360	50.0	234	117	0	2	235	8	241	4.73e-81	243
AFLFAP_00030	iAF987.Gmet_1252	68.0	231	74	0	9	239	6	236	4.99e-109	313
AFLFAP_00030	iYO844.BSU16510	60.0	235	93	1	6	239	3	237	2.93e-101	293
AFLFAP_00030	iSynCJ816.SGL_RS12175	61.4	233	90	0	9	241	3	235	2.93e-101	293
AFLFAP_00030	iHN637.CLJU_RS06400	62.8	231	84	1	9	239	6	234	2.90e-98	286
AFLFAP_00033	iAF987.Gmet_0952	47.8	393	204	1	8	399	1	393	1.21e-115	342
AFLFAP_00035	iAF987.Gmet_3012	48.1	106	54	1	183	287	29	134	5.68e-24	96.3
AFLFAP_00035	iML1515.b1856	45.1	113	61	1	185	296	295	407	2.64e-20	90.1
AFLFAP_00036	iJN1463.PP_5346	29.8	607	380	18	34	627	3	576	4.42e-59	208
AFLFAP_00036	iAF987.Gmet_0816	28.6	622	394	17	23	623	527	1119	6.76e-54	199
AFLFAP_00036	iYL1228.KPN_00031	29.0	587	373	15	43	623	11	559	1.69e-52	190
AFLFAP_00037	iJN1463.PP_5347	48.6	475	235	5	8	480	2	469	2.57e-149	434
AFLFAP_00037	iYO844.BSU24340	48.9	448	223	4	8	453	2	445	5.86e-148	430
AFLFAP_00037	iAF987.Gmet_0984	50.9	444	210	6	10	451	4	441	2.84e-142	415
AFLFAP_00037	iYO844.BSU14860	46.0	483	243	9	5	476	3	478	2.55e-133	413
AFLFAP_00037	iHN637.CLJU_RS20745	48.4	446	223	5	10	453	4	444	2.37e-141	413
AFLFAP_00037	iAF692.Mbar_A1587	48.1	445	223	5	9	451	3	441	2.14e-140	412
AFLFAP_00037	iSynCJ816.SGL_RS13980	49.6	446	218	5	10	453	5	445	3.63e-138	405
AFLFAP_00037	iYS854.USA300HOU_RS08155	46.1	453	238	4	8	458	1	449	2.28e-137	403
AFLFAP_00037	iMM1415.18563	45.2	476	249	7	8	476	38	508	3.96e-129	402
AFLFAP_00037	iCHOv1.100758970	45.6	476	247	8	8	476	69	539	1.34e-128	402
AFLFAP_00037	iNF517.LLMG_RS03310	47.2	462	228	8	8	460	1	455	7.03e-129	401
AFLFAP_00037	iMM904.YGL062W	45.5	477	244	8	10	476	21	491	2.17e-127	398
AFLFAP_00037	iNF517.LLMG_RS08930	47.3	444	227	4	10	450	4	443	1.35e-134	396
AFLFAP_00037	iAF987.Gmet_0816	46.5	484	244	8	3	476	1	479	9.48e-127	395
AFLFAP_00037	iAT_PLT_636.56922	45.6	450	239	4	6	453	47	492	6.33e-131	395
AFLFAP_00037	iPC815.YPO3658	47.4	447	221	7	10	451	4	441	2.23e-134	395
AFLFAP_00037	iML1515.b3256	47.3	444	226	6	10	451	4	441	4.46e-134	394
AFLFAP_00037	iSbBS512_1146.SbBS512_E3288	47.3	444	226	6	10	451	4	441	4.46e-134	394
AFLFAP_00037	iSDY_1059.SDY_3433	47.3	444	226	6	10	451	4	441	4.46e-134	394
AFLFAP_00037	iSSON_1240.SSON_3397	47.3	444	226	6	10	451	4	441	4.46e-134	394
AFLFAP_00037	iCHOv1.100771229	45.1	452	242	4	6	455	43	490	2.84e-130	394
AFLFAP_00037	iMM904.YBR218C	45.3	477	245	8	10	476	22	492	1.75e-125	393
AFLFAP_00037	iIT341.HP0370	47.2	451	230	6	3	451	11	455	3.40e-133	392
AFLFAP_00037	iMM1415.72039	44.6	448	242	4	8	453	45	488	2.24e-129	391
AFLFAP_00037	iSF_1195.SF3294	47.1	444	227	6	10	451	4	441	1.02e-132	391
AFLFAP_00039	STM_v1_0.STM1599	53.3	225	104	1	31	255	30	253	1.47e-84	252
AFLFAP_00040	iJN1463.PP_0137	26.5	385	263	7	41	411	40	418	5.27e-30	120
AFLFAP_00040	iYO844.BSU10220	26.2	405	280	6	15	405	6	405	8.44e-30	119
AFLFAP_00040	iHN637.CLJU_RS10210	27.6	402	268	8	16	401	11	405	3.31e-29	117
AFLFAP_00040	iSDY_1059.SDY_4548	27.3	411	273	9	13	411	7	403	2.94e-29	117
AFLFAP_00040	iSF_1195.SF3560	27.3	411	273	9	13	411	7	403	4.03e-29	117
AFLFAP_00040	iML1515.b3528	27.3	411	273	9	13	411	7	403	5.51e-29	117
AFLFAP_00040	iYL1228.KPN_03878	27.6	399	267	8	24	411	16	403	5.51e-29	117
